STATION,NAME,DATE,PRCP,SNOW,SNWD,TMAX,TMIN
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",4/7/2019,0,0,0,69,46
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",4/8/2019,0.22,0,0,73,55
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",4/9/2019,0,0,0,82,55
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",4/10/2019,0,0,0,74,52
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",4/11/2019,0,0,0,66,52
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",4/12/2019,0,0,0,59,43
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",4/13/2019,0.35,0,0,78,57
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",4/14/2019,0,0,0,77,61
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",4/15/2019,0.75,0,0,74,59
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",4/16/2019,0,0,0,65,44
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",4/17/2019,0,0,0,68,44
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",4/18/2019,0,0,0,68,44
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",4/19/2019,0,0,0,82,60
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",4/20/2019,1.22,0,0,80,65
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",4/21/2019,0.04,0,0,74,63
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",4/22/2019,0,0,0,72,56
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",4/23/2019,0,0,0,69,58
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",4/24/2019,0,0,0,81,61
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",4/25/2019,0,0,0,75,56
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",4/26/2019,0.27,0,0,75,54
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",4/27/2019,0.7,0,0,71,51
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",4/28/2019,0,,,68,46
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",4/29/2019,0.04,,,64,41
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",4/30/2019,0,,,76,50
,,,,,,,
,,,,,,,
